id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
11,nemeth.brls,1872,⠼⠴⠨⠒⠈⠴⠨⠌⠆⠀⠨⠅⠀⠼⠴⠨⠂⠢⠈⠴,"<math><mrow><mn>0.3</mn><mi mathvariant=""normal"">%</mi><mo>÷</mo><mn>2</mn><mo>=</mo><mn>0.15</mn><mi mathvariant=""normal"">%</mi></mrow></math>",<math><mrow><mn>0.3%</mn><mo>÷</mo><mn>2</mn><mo>=</mo><mn>0.15%</mn></mrow></math>,21488,46,0.07
12,nemeth.brls,1158,⠭⠀⠨⠅⠀⠤⠼⠂,<math><mrow><mi>x</mi><mo>=</mo><mn>−1</mn></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mo>−</mo><mn>1</mn></mrow></math>,21465,34,0.07
13,nemeth.brls,2114,⠋⠷⠭⠾⠀⠨⠅⠀⠹⠂⠌⠦⠼,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mn>1</mn><mn>8</mn></mfrac></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mn>1</mn><mn>6</mn></mfrac></mrow></math>",21475,63,0.07
14,nemeth.brls,700,⠞⠀⠫⠕⠀⠠⠿⠠⠀⠠⠉⠷⠞⠾⠀⠫⠕⠀⠹⠂⠌⠂⠴⠼,"<math><mrow><mi>t</mi><mo stretchy=""false"">→</mo><mi>∞</mi><mo>,</mo><mo> </mo><mi>C</mi><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">→</mo><mfrac><mn>1</mn><mn>10</mn></mfrac></mrow></math>","<math><mrow><mi>t</mi><mo>→</mo><mi>∞</mi><mo>,</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>→</mo><mfrac><mn>1</mn><mn>10</mn></mfrac></mrow></math>",21494,86,0.07
15,nemeth.brls,96,⠹⠆⠲⠌⠂⠆⠂⠼,<math><mfrac><mn>24</mn><mn>121</mn></mfrac></math>,<math><mfrac><mn>24</mn><mn>121</mn></mfrac></math>,21467,27,0.07
16,nemeth.brls,1553,⠏⠰⠉⠀⠨⠅⠀⠹⠭⠰⠠⠁⠐⠬⠭⠰⠠⠃⠐⠌⠝⠰⠠⠁⠐⠬⠝⠰⠠⠃⠐⠼,<math><mrow><msub><mi>p</mi><mi>c</mi></msub><mo>=</mo><mfrac><mrow><msub><mi>x</mi><mi>A</mi></msub><mo>+</mo><msub><mi>x</mi><mi>B</mi></msub></mrow><mrow><msub><mi>n</mi><mi>A</mi></msub><mo>+</mo><msub><mi>n</mi><mi>B</mi></msub></mrow></mfrac></mrow></math>,<math><mrow><msub><mi>P</mi><mi>c</mi></msub><mo>=</mo><mfrac><mrow><msub><mi>x</mi><mi>a</mi></msub><mo>+</mo><msub><mi>x</mi><mi>b</mi></msub></mrow><mrow><msub><mi>n</mi><mi>a</mi></msub><mo>+</mo><msub><mi>n</mi><mi>b</mi></msub></mrow></mfrac></mrow></math>,21513,125,0.07
17,nemeth.brls,920,⠤⠼⠒,<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,21456,24,0.07
18,nemeth.brls,965,⠼⠆⠘⠤⠒⠝⠐⠡⠹⠂⠌⠲⠼⠀⠨⠅⠀⠼⠆⠘⠝⠬⠆,<math><mrow><msup><mn>2</mn><mrow><mo>−</mo><mn>3</mn><mi>n</mi></mrow></msup><mo>⋅</mo><mfrac><mn>1</mn><mn>4</mn></mfrac><mo>=</mo><msup><mn>2</mn><mrow><mi>n</mi><mo>+</mo><mn>2</mn></mrow></msup></mrow></math>,<math><mrow><msup><mn>2</mn><mrow><mo>−</mo><mn>3</mn><mi>n</mi></mrow></msup><mo>⋅</mo><mfrac><mn>1</mn><mn>4</mn></mfrac><mo>=</mo><msup><mn>2</mn><mrow><mi>n</mi><mo>+</mo><mn>2</mn></mrow></msup></mrow></math>,21494,110,0.07
19,nemeth.brls,1316,⠗⠀⠨⠅⠀⠹⠝⠨⠠⠎⠷⠭⠽⠾⠤⠷⠨⠠⠎⠭⠾⠷⠨⠠⠎⠽⠾⠌⠜⠈⠷⠝⠨⠠⠎⠭⠘⠆⠐⠤⠷⠨⠠⠎⠭⠾⠘⠆⠐⠈⠾⠈⠷⠝⠨⠠⠎⠽⠘⠆⠐⠤⠷⠨⠠⠎⠽⠾⠘⠆⠐⠈⠾⠻⠼,"<math><mrow><mi>r</mi><mo>=</mo><mfrac><mrow><mi>n</mi><mi>Σ</mi><mo stretchy=""false"">(</mo><mi>x</mi><mi>y</mi><mo stretchy=""false"">)</mo><mo>−</mo><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>x</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>y</mi><mo stretchy=""false"">)</mo></mrow><msqrt><mrow><mrow><mo>[</mo><mrow><mi>n</mi><mi>Σ</mi><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>x</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup></mrow><mo>]</mo></mrow><mrow><mo>[</mo><mrow><mi>n</mi><mi>Σ</mi><msup><mi>y</mi><mn>2</mn></msup><mo>−</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>y</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup></mrow><mo>]</mo></mrow></mrow></msqrt></mfrac></mrow></math>","<math><mrow><mi>r</mi><mo>=</mo><mfrac><mrow><mi>n</mi><mi>Σ</mi><mo stretchy=""false"">(</mo><mi>x</mi><mi>y</mi><mo stretchy=""false"">)</mo><mo>−</mo><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>x</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>y</mi><mo stretchy=""false"">)</mo></mrow><msqrt><mrow><mo stretchy=""false"">(</mo><mi>n</mi><mi>Σ</mi><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>x</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>n</mi><mi>Σ</mi><msup><mi>y</mi><mn>2</mn></msup><mo>−</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>Σ</mi><mi>y</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></msqrt></mfrac></mrow></math>",21599,347,0.07
20,nemeth.brls,1183,⠷⠒⠠⠀⠤⠴⠨⠢⠾,"<math><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mo>−</mo><mn>0.5</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mo>−</mo><mn>0.5</mn><mo stretchy=""false"">)</mo></mrow></math>",21467,54,0.07
21,nemeth.brls,1209,⠨⠠⠎⠰⠭⠀⠨⠅⠀⠜⠷⠖⠖⠨⠴⠔⠬⠂⠲⠨⠶⠢⠬⠶⠦⠨⠔⠒⠾⠻⠀⠨⠅⠀⠼⠂⠆⠨⠖⠲,"<math><mrow><msub><mo stretchy=""false"">∑</mo><mi>x</mi></msub><mrow><mo>=</mo><msqrt><mo>(</mo><mn>66.09</mn><mo>+</mo><mn>14.75</mn><mo>+</mo><mn>78.93</mn><mo>)</mo></msqrt><mo>=</mo><mn>12.64</mn></mrow></mrow></math>",<math><mrow><mi>Σ</mi><msub><mi>x</mi><mi>i</mi></msub><mo>=</mo><msqrt><mo>(</mo><mn>66.05</mn><mo>+</mo><mn>12.63</mn><mo>+</mo><mn>67.83</mn><mo>)</mo></msqrt><mo>=</mo><mn>12.65</mn></mrow></math>,21526,110,0.07
22,nemeth.brls,2042,⠼⠖⠆⠸⠲⠼⠢⠈⠴,<math><mtext>62.5%</mtext></math>,<math><mtext>6.2%</mtext></math>,21469,16,0.07
23,nemeth.brls,526,⠁⠀⠌⠨⠅⠀⠼⠴⠸⠲,<math><mrow><mi>a</mi><mo>≠</mo><mn>0</mn><mo>.</mo></mrow></math>,<math><mrow><mi>a</mi><mo>≠</mo><mn>0</mn><mtext>.</mtext></mrow></math>,21468,35,0.07
24,nemeth.brls,1714,⠉⠕⠎⠀⠷⠞⠾⠀⠌⠨⠅⠀⠼⠴⠠,"<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>≠</mo><mn>0</mn><mtext>,</mtext></mrow></math>","<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>0</mn><mo>,</mo></mrow></math>",21478,72,0.07
25,nemeth.brls,1803,⠳⠁⠃⠳⠀⠨⠅⠀⠳⠁⠳⠐⠳⠃⠳,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>a</mi><mi>b</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mo>=</mo><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>a</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>b</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>a</mi><mi>b</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mo>=</mo><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>a</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mo>⋅</mo><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>b</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow></mrow></math>",21479,178,0.07
26,nemeth.brls,1429,⠋⠷⠭⠾⠀⠨⠅⠀⠁⠹⠷⠭⠤⠭⠂⠾⠘⠏⠘⠰⠂⠐⠷⠭⠤⠭⠆⠾⠘⠏⠘⠰⠆⠐⠄⠄⠄⠷⠭⠤⠭⠰⠝⠐⠾⠘⠏⠘⠰⠝⠐⠌⠷⠭⠤⠧⠂⠾⠘⠟⠘⠰⠂⠐⠷⠭⠤⠧⠆⠾⠘⠟⠘⠰⠆⠐⠄⠄⠄⠷⠭⠤⠧⠰⠍⠐⠾⠘⠟⠘⠰⠝⠐⠼,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>a</mi><mfrac><mrow><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mn>1</mn></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>p</mi><mn>1</mn></msub></msup><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mn>2</mn></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>p</mi><mn>2</mn></msub></msup><mo>⋯</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mi>n</mi></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>p</mi><mi>n</mi></msub></msup></mrow><mrow><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mn>1</mn></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>q</mi><mn>1</mn></msub></msup><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mn>2</mn></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>q</mi><mn>2</mn></msub></msup><mo>⋯</mo><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mi>m</mi></msub><mo stretchy=""false"">)</mo></mrow><msub><mi>q</mi><mi>n</mi></msub></msup></mrow></mfrac></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>a</mi><mfrac><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mn>1</mn></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>p</mi><mn>1</mn><mo>⁢</mo></msubsup></msup><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mn>2</mn></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>p</mi><mn>2</mn><mo>⁢</mo></msubsup></msup><mo>⋯</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>x</mi><mi>n</mi></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>p</mi><mi>n</mi><mo>⁢</mo></msubsup></msup></mrow><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mn>1</mn></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>q</mi><mn>1</mn><mo>⁢</mo></msubsup></msup><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mn>2</mn></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>q</mi><mn>2</mn><mo>⁢</mo></msubsup></msup><mo>⋯</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><msub><mi>v</mi><mi>m</mi></msub><msup><mo stretchy=""false"">)</mo><msubsup><mi>q</mi><mi>n</mi><mo>⁢</mo></msubsup></msup></mrow></mfrac></mrow></math>",21637,563,0.07
27,nemeth.brls,395,⠰⠠⠏⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>P</mi><mtext>.</mtext></math>",<math><mi>P</mi><mtext>.</mtext></math>,21461,17,0.07
28,nemeth.brls,1470,⠇⠕⠛⠒⠀⠷⠭⠾⠬⠒⠀⠨⠅⠀⠼⠆,<math><mrow><msub><mi>log</mi><mn>3</mn></msub><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>+</mo><mn>3</mn><mo>=</mo><mn>2</mn></mrow></math>,"<math><mrow><mi>log</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>+</mo><mn>3</mn><mo>=</mo><mn>2</mn></mrow></math>",21478,79,0.07
29,nemeth.brls,1985,⠷⠎⠘⠂⠆⠐⠾⠘⠹⠒⠌⠲⠼,<math><msup><mrow><mo>(</mo><msup><mi>s</mi><mn>12</mn></msup><mo>)</mo></mrow><mfrac><mn>3</mn><mn>4</mn></mfrac></msup></math>,"<math><msup><mo stretchy=""false"">(</mo><msup><mi>S</mi><mn>12</mn></msup><mo stretchy=""false"">)</mo><mfrac><mn>3</mn><mn>4</mn></mfrac></msup></math>",21476,66,0.07
30,nemeth.brls,1443,⠠⠎⠞⠑⠏⠀⠼⠆⠀⠠⠍⠥⠇⠞⠊⠏⠇⠽⠀⠑⠁⠉⠓⠀⠞⠑⠗⠍⠀⠕⠋⠀⠞⠓⠑⠀⠑⠟⠥⠁⠞⠊⠕⠝⠀⠃⠽⠀⠞⠓⠑⠀⠠⠇⠠⠉⠠⠙⠠⠀⠁⠝⠙⠀⠎⠊⠍⠏⠇⠊⠋⠽⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle mathcolor=""blue""><mrow data-mjx-texclass=""ORD""><mtext>Step 2  Multiply each term of the equation by the LCD, and simplify.</mtext></mrow></mstyle></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Step 2 Multiply each term of the equation by the LCD, and simplify.</mtext></math>",21581,44,0.07
31,nemeth.brls,2138,⠼⠒⠂⠨⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>31.4</mn></math>",<math><mn>31.4</mn></math>,21460,15,0.07
32,nemeth.brls,712,⠷⠹⠂⠆⠌⠢⠆⠼⠾⠷⠹⠂⠌⠆⠼⠾⠀⠨⠅⠀⠷⠹⠖⠌⠢⠆⠼⠾,<math><mrow><mrow><mo>(</mo><mfrac><mn>12</mn><mn>52</mn></mfrac><mo>)</mo></mrow><mrow><mo>(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>)</mo></mrow><mo>=</mo><mrow><mo>(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo>)</mo></mrow></mrow></math>,"<math><mrow><mo stretchy=""false"">(</mo><mfrac><mn>12</mn><mn>52</mn></mfrac><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo><mo>=</mo><mo stretchy=""false"">(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo stretchy=""false"">)</mo></mrow></math>",21505,128,0.07
33,nemeth.brls,2013,⠅⠷⠴⠾⠸⠲,"<math><mrow><mi>k</mi><mo stretchy=""false"">(</mo><mn>0</mn><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>","<math><mrow><mi>k</mi><mo stretchy=""false"">(</mo><mn>0</mn><mo stretchy=""false"">)</mo><mo>.</mo></mrow></math>",21463,45,0.07
34,nemeth.brls,159,⠋⠷⠤⠆⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>f</mi><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow></math>",21461,47,0.07
35,nemeth.brls,1591,⠰⠭⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi><mtext>.</mtext></math>",<math><mi>x</mi><mtext>.</mtext></math>,21459,17,0.07
36,nemeth.brls,315,⠼⠆⠂⠢,<math><mn>215</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>205</mn></math>",21459,30,0.07
37,nemeth.brls,33,⠹⠠⠏⠁⠗⠞⠽⠀⠰⠠⠁⠀⠠⠎⠥⠗⠏⠇⠥⠎⠀⠠⠧⠕⠞⠑⠎⠀⠤⠀⠠⠏⠁⠗⠞⠽⠀⠰⠠⠃⠀⠠⠎⠥⠗⠏⠇⠥⠎⠀⠠⠧⠕⠞⠑⠎⠌⠠⠞⠕⠞⠁⠇⠀⠠⠧⠕⠞⠑⠎⠼⠀⠨⠅⠀⠹⠔⠤⠖⠌⠒⠢⠼⠀⠨⠅⠀⠹⠒⠌⠒⠢⠼⠀⠈⠱⠈⠱⠀⠼⠴⠨⠴⠦⠢⠶,<math><mrow><mfrac><mrow><mtext>Party A Surplus Votes </mtext><mo>−</mo><mtext> Party B Surplus Votes</mtext></mrow><mtext>Total Votes</mtext></mfrac><mo>=</mo><mfrac><mrow><mn>9</mn><mo>−</mo><mn>6</mn></mrow><mn>35</mn></mfrac><mo>=</mo><mfrac><mn>3</mn><mn>35</mn></mfrac><mo>≈</mo><mn>0.0857</mn></mrow></math>,<math><mrow><mfrac><mrow><mi>Party A Surplus Votes</mi><mo>−</mo><mi>Party B Surplus Votes</mi></mrow><mi>Total Votes</mi></mfrac><mo>=</mo><mfrac><mrow><mn>4</mn><mo>−</mo><mn>6</mn></mrow><mn>36</mn></mfrac><mo>=</mo><mfrac><mn>2</mn><mn>36</mn></mfrac><mo>≈</mo><mn>0.0556</mn></mrow></math>,21642,139,0.07
38,nemeth.brls,439,⠽⠀⠨⠅⠀⠏⠷⠭⠾⠸⠲,"<math><mrow><mi>y</mi><mo>=</mo><mi>p</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>","<math><mrow><mi>y</mi><mo>=</mo><mi>p</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>.</mo></mrow></math>",21471,54,0.07
39,nemeth.brls,966,⠁⠀⠨⠂⠀⠼⠴⠸⠲,<math><mrow><mi>a</mi><mo>&gt;</mo><mn>0</mn><mo>.</mo></mrow></math>,<math><mrow><mi>a</mi><mo>&gt;</mo><mn>0</mn><mtext>.</mtext></mrow></math>,21466,35,0.07
40,nemeth.brls,1386,⠤⠼⠆⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>−</mo><mn>2</mn><mtext>.</mtext></math>",<math><mrow><mo>−</mo><mn>2</mn><mtext>.</mtext></mrow></math>,21461,30,0.07
41,nemeth.brls,15,⠰⠠⠞⠠,"<math><mrow><mi>T</mi><mo>,</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>T</mi><mtext>,</mtext></math>",21459,33,0.07
42,nemeth.brls,401,⠹⠂⠢⠌⠜⠆⠢⠻⠼,<math><mfrac><mn>15</mn><msqrt><mn>25</mn></msqrt></mfrac></math>,<math><mfrac><mn>15</mn><msqrt><mn>25</mn></msqrt></mfrac></math>,21469,32,0.07
43,nemeth.brls,1542,⠤⠼⠒,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>−</mo><mn>3</mn></math>",<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,21456,24,0.07
44,nemeth.brls,1119,⠰⠠⠏⠸⠒,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>P</mi><mtext>:</mtext></math>",<math><mi>P</mi><mtext>.</mtext></math>,21460,17,0.07
45,nemeth.brls,1768,⠇⠕⠛⠰⠃⠀⠼⠂⠴⠀⠨⠅⠀⠼⠆⠨⠒⠴⠒,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>log</mi><mi>b</mi></msub><mo>⁡</mo><mn>10</mn><mo>=</mo><mn>2.303</mn></math>",<math><mrow><msub><mi>log</mi><mi>b</mi></msub><mo>⁡</mo><mn>10</mn><mo>=</mo><mn>2.303</mn></mrow></math>,21484,58,0.07
