id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
17,ueb.brls,922,⠐⠣⠼⠃⠐⠲⠼⠉⠐⠲⠼⠉⠐⠜,<math><mrow><mo>(</mo><mrow><mn>2</mn><mo>·</mo><mn>3</mn><mo>·</mo><mn>3</mn></mrow><mo>)</mo></mrow></math>,⠐⠣⠼⠃⠐⠲⠼⠉⠐⠲⠼⠉⠐⠜,24794,43,0.3
18,ueb.brls,967,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠰⠷⠐⠣⠭⠐⠖⠼⠃⠐⠜⠐⠣⠭⠐⠤⠼⠉⠐⠜⠨⠌⠐⠣⠭⠐⠖⠼⠁⠐⠜⠔⠼⠃⠐⠣⠭⠐⠤⠼⠃⠐⠜⠾⠲,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>2</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>3</mn><mo stretchy=""false"">)</mo></mrow><mrow><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow></mfrac><mo>.</mo></mrow></math>",⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠰⠷⠐⠣⠭⠐⠖⠼⠃⠐⠣⠭⠐⠤⠼⠉⠐⠜⠨⠌⠰⠷⠐⠣⠭⠐⠖⠼⠁⠐⠜⠔⠼⠃⠐⠣⠭⠐⠤⠼⠃⠐⠜⠾⠲,24959,161,0.3
19,ueb.brls,1144,⠐⠣⠼⠉⠃⠂⠐⠼⠁⠌⠉⠐⠜,"<math><mrow><mo>(</mo><mrow><mtext>32, </mtext><mfrac><mtext>1</mtext><mtext>3</mtext></mfrac></mrow><mo>)</mo></mrow></math>",⠐⠣⠼⠉⠃⠂⠀⠰⠷⠼⠁⠌⠉⠐⠜⠰⠄,24796,49,0.3
20,ueb.brls,1184,⠈⠎⠼⠉⠙⠛⠲⠋⠑⠐⠣⠼⠁⠃⠐⠜⠐⠣⠼⠉⠐⠜⠀⠐⠶⠀⠈⠎⠼⠁⠃⠂⠀⠼⠑⠁⠑⠲⠙⠚⠲,"<math><mrow><mi mathvariant=""normal"">$</mi><mn>347.65</mn><mo stretchy=""false"">(</mo><mn>12</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>3</mn><mo stretchy=""false"">)</mo><mo>=</mo><mi mathvariant=""normal"">$</mi><mn>12</mn><mo>,</mo><mn>515.40</mn><mtext>.</mtext></mrow></math>",⠼⠊⠛⠲⠋⠑⠐⠣⠼⠁⠃⠐⠜⠐⠣⠼⠉⠐⠜⠐⠣⠼⠉⠐⠜⠀⠐⠶⠀⠼⠊⠃⠂⠀⠼⠁⠃⠊⠑⠲⠙⠚⠂⠲,24851,125,0.3
21,ueb.brls,1210,⠐⠣⠼⠑⠽⠐⠜⠔⠼⠁⠌⠃,<math><msup><mrow><mo>(</mo><mrow><mn>5</mn><mi>y</mi></mrow><mo>)</mo></mrow><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,⠐⠣⠼⠑⠽⠐⠜⠔⠣⠼⠁⠌⠃⠜,24799,42,0.3
22,ueb.brls,2041,⠰⠽⠀⠐⠶⠀⠋⠐⠣⠭⠐⠜,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi><mo>=</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>",⠰⠽⠀⠐⠶⠀⠋⠐⠣⠭⠐⠜,24794,33,0.3
23,ueb.brls,527,⠼⠉⠋⠂⠋⠙⠓⠂⠑⠋⠁⠌⠙⠀⠐⠶⠀⠼⠊⠂⠀⠼⠁⠋⠃⠂⠀⠼⠁⠙⠚,"<math><mrow><mfrac><mtext>36,648,561</mtext><mtext>4</mtext></mfrac><mtext> = 9,162,140</mtext></mrow></math>",⠼⠉⠙⠓⠙⠈⠼⠑⠛⠁⠂⠌⠼⠙⠾⠀⠐⠶⠀⠼⠊⠃⠙⠃⠙⠚⠂,24789,77,0.3
24,ueb.brls,1714,⠉⠕⠎⠐⠣⠞⠐⠜⠀⠐⠶⠈⠱⠀⠼⠚⠂,"<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>≠</mo><mn>0</mn><mtext>,</mtext></mrow></math>",⠉⠕⠎⠐⠣⠞⠐⠜⠐⠶⠈⠱⠼⠚⠂,24811,46,0.3
25,ueb.brls,2065,⠰⠰⠰⠇⠕⠛⠢⠼⠓⠐⠣⠭⠐⠖⠼⠋⠐⠜⠐⠤⠇⠕⠛⠢⠼⠓⠐⠣⠭⠐⠜⠀⠐⠶⠀⠇⠕⠛⠢⠼⠓⠐⠣⠼⠑⠓⠐⠜⠰⠄,<math><mrow><msub><mi>log</mi><mn>8</mn></msub><mrow><mo>(</mo><mrow><mi>x</mi><mo>+</mo><mn>6</mn></mrow><mo>)</mo></mrow><mo>−</mo><msub><mi>log</mi><mn>8</mn></msub><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msub><mi>log</mi><mn>8</mn></msub><mrow><mo>(</mo><mn>58</mn><mo>)</mo></mrow></mrow></math>,⠰⠰⠇⠕⠛⠢⠼⠓⠐⠣⠭⠐⠖⠼⠋⠐⠜⠐⠤⠰⠰⠇⠕⠛⠢⠼⠓⠐⠣⠭⠐⠜⠐⠶⠰⠰⠇⠕⠛⠢⠼⠓⠐⠣⠼⠑⠓⠐⠜,24894,148,0.3
26,ueb.brls,1430,⠰⠩⠼⠃⠙⠐⠣⠼⠃⠑⠐⠜⠬⠀⠘⠔⠀⠼⠃⠙⠲⠙⠊,"<math><mrow><msqrt><mn>24</mn><mo stretchy=""false"">(</mo><mn>25</mn><mo stretchy=""false"">)</mo></msqrt><mo>≈</mo><mn>24.49</mn></mrow></math>",⠰⠩⠼⠃⠙⠐⠣⠼⠃⠑⠐⠜⠬⠀⠘⠔⠀⠼⠃⠙⠲⠙⠊⠰⠄,24799,72,0.3
27,ueb.brls,396,⠼⠚⠀⠸⠈⠣⠀⠠⠏⠐⠣⠠⠁⠐⠜⠀⠸⠈⠣⠀⠼⠁⠲⠠⠏⠐⠣⠠⠁⠐⠜⠀⠐⠶⠀⠼⠚,"<math><mrow><mo> </mo><mn>0</mn><mtext> </mtext><mo>≤</mo><mtext> </mtext><mi>P</mi><mrow><mo>(</mo><mi>A</mi><mo>)</mo></mrow><mtext> </mtext><mo>≤</mo><mtext> </mtext><mn>1.</mn><mi>P</mi><mo stretchy=""false"">(</mo><mi>A</mi><mo stretchy=""false"">)</mo><mtext> </mtext><mo>=</mo><mtext> </mtext><mn>0</mn></mrow></math>",⠐⠄⠼⠚⠀⠸⠈⠣⠀⠠⠏⠐⠣⠠⠜⠀⠸⠈⠣⠀⠼⠁⠲⠠⠏⠐⠣⠠⠜⠀⠐⠶⠀⠼⠚⠠⠏⠐⠣⠠⠜⠲,24891,114,0.3
28,ueb.brls,1375,⠰⠟,<math><mi>q</mi></math>,⠟,24748,4,0.3
29,ueb.brls,1428,⠼⠃⠐⠲⠼⠃⠐⠲⠼⠃⠐⠲⠼⠃⠐⠲⠼⠉,<math><mrow><mn>2</mn><mo>·</mo><mn>2</mn><mo>·</mo><mn>2</mn><mo>·</mo><mn>2</mn><mo>·</mo><mn>3</mn></mrow></math>,⠼⠃⠐⠲⠼⠃⠐⠲⠼⠃⠐⠲⠼⠃⠐⠲⠼⠉,24802,55,0.3
30,ueb.brls,1950,⠰⠋⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>f</mi><mtext>.</mtext></math>",⠋⠲,24767,7,0.3
31,ueb.brls,2138,⠼⠉⠁⠲⠙,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>31.4</mn></math>",⠼⠉⠊⠲⠙,24764,16,0.3
32,ueb.brls,713,⠐⠣⠼⠙⠐⠖⠼⠙⠐⠜⠔⠼⠙,"<math><mrow><mo stretchy=""false"">(</mo><mn>4</mn><mo>+</mo><mn>4</mn><msup><mo stretchy=""false"">)</mo><mn>4</mn></msup></mrow></math>",⠐⠣⠼⠙⠐⠖⠼⠙⠐⠜⠔⠼⠙,24795,40,0.3
33,ueb.brls,2012,⠰⠍,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>m</mi></math>",⠍,24761,4,0.3
34,ueb.brls,159,⠋⠐⠣⠐⠤⠼⠃⠐⠜,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>f</mi><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo></mstyle></math>",⠋⠐⠣⠐⠤⠼⠃⠐⠜,24806,28,0.3
35,ueb.brls,1591,⠰⠭⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi><mtext>.</mtext></math>",⠰⠭⠲,24767,10,0.3
36,ueb.brls,315,⠼⠃⠁⠑,<math><mn>215</mn></math>,⠼⠃⠁⠑,24748,12,0.3
37,ueb.brls,33,⠰⠰⠰⠷⠠⠏⠁⠗⠞⠽⠀⠠⠁⠀⠠⠎⠥⠗⠏⠇⠥⠎⠀⠠⠧⠕⠞⠑⠎⠀⠐⠤⠀⠠⠏⠁⠗⠞⠽⠀⠠⠃⠀⠠⠎⠥⠗⠏⠇⠥⠎⠀⠠⠧⠕⠞⠑⠎⠨⠌⠠⠞⠕⠞⠁⠇⠀⠠⠧⠕⠞⠑⠎⠾⠀⠐⠶⠀⠷⠼⠊⠐⠤⠼⠋⠨⠌⠼⠉⠑⠾⠀⠐⠶⠀⠼⠉⠌⠉⠑⠀⠘⠔⠀⠼⠚⠲⠚⠓⠑⠛⠰⠄,<math><mrow><mfrac><mrow><mtext>Party A Surplus Votes </mtext><mo>−</mo><mtext> Party B Surplus Votes</mtext></mrow><mtext>Total Votes</mtext></mfrac><mo>=</mo><mfrac><mrow><mn>9</mn><mo>−</mo><mn>6</mn></mrow><mn>35</mn></mfrac><mo>=</mo><mfrac><mn>3</mn><mn>35</mn></mfrac><mo>≈</mo><mn>0.0857</mn></mrow></math>,⠰⠷⠠⠏⠐⠗⠞⠢⠎⠥⠗⠏⠐⠤⠠⠏⠐⠗⠞⠢⠎⠥⠗⠏⠌⠠⠞⠕⠞⠐⠇⠕⠊⠾⠀⠐⠶⠀⠰⠷⠼⠊⠐⠤⠼⠋⠨⠌⠼⠉⠑⠋⠾⠀⠐⠶⠀⠼⠉⠌⠼⠉⠑⠋⠀⠘⠔⠀⠼⠚⠲⠚⠓⠛⠰⠄,24880,217,0.3
38,ueb.brls,440,⠰⠠⠺⠂,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>W</mi><mtext>,</mtext></math>",⠰⠠⠧⠂,24768,13,0.3
39,ueb.brls,968,⠰⠞,<math><mi>t</mi></math>,⠰⠞,24747,7,0.3
40,ueb.brls,1387,⠰⠰⠰⠷⠇⠕⠛⠀⠭⠨⠌⠇⠕⠛⠠⠓⠾⠀⠐⠶⠀⠼⠑⠰⠄,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mi>log</mi><mo>⁡</mo><mi>x</mi></mrow><mrow><mi>log</mi><mo>⁡</mo><mi>H</mi></mrow></mfrac></mstyle><mo>=</mo><mn>5</mn></mstyle></math>",⠰⠰⠷⠇⠕⠛⠐⠣⠭⠨⠌⠇⠕⠛⠐⠣⠠⠓⠾⠀⠐⠶⠀⠼⠑,24851,72,0.3
41,ueb.brls,15,⠰⠠⠞⠂,"<math><mrow><mi>T</mi><mo>,</mo></mrow></math>",⠰⠠⠞⠂,24757,13,0.3
42,ueb.brls,402,⠐⠣⠼⠚⠂⠀⠼⠁⠐⠜⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>0</mn><mo>,</mo><mn>1</mn></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>",⠐⠣⠼⠚⠂⠀⠼⠁⠐⠜⠲,24790,31,0.3
43,ueb.brls,1542,⠐⠤⠼⠉,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>−</mo><mn>3</mn></math>",⠐⠤⠼⠉,24768,13,0.3
44,ueb.brls,1650,⠼⠃⠐⠲⠼⠉⠀⠐⠶⠀⠼⠋⠲,<math><mrow><mn>2</mn><mo>⋅</mo><mn>3</mn><mo>=</mo><mn>6</mn><mtext>.</mtext></mrow></math>,⠼⠃⠐⠲⠼⠉⠀⠐⠶⠀⠼⠋⠲,24785,36,0.3
45,ueb.brls,1459,⠰⠰⠰⠅⠀⠐⠶⠀⠊⠝⠧⠠⠝⠕⠗⠍⠐⠣⠁⠗⠑⠁⠀⠞⠕⠀⠞⠓⠑⠀⠇⠑⠋⠞⠀⠕⠋⠀⠅⠂⠀⠍⠑⠁⠝⠂⠀⠷⠎⠞⠁⠝⠙⠁⠗⠙⠙⠑⠧⠊⠁⠞⠊⠕⠝⠨⠌⠩⠎⠁⠍⠏⠇⠑⠎⠊⠵⠑⠬⠾⠐⠜⠰⠄,"<math><mrow><mi>k</mi><mtext> = invNorm</mtext><mrow><mo>(</mo><mrow><mtext>area to the left of</mtext><mspace width=""0.25em""></mspace><mi>k</mi><mo>,</mo><mo> </mo><mtext>mean</mtext><mo>,</mo><mo> </mo><mfrac><mrow><mi>s</mi><mi>t</mi><mi>a</mi><mi>n</mi><mi>d</mi><mi>a</mi><mi>r</mi><mi>d</mi><mo> </mo><mi>d</mi><mi>e</mi><mi>v</mi><mi>i</mi><mi>a</mi><mi>t</mi><mi>i</mi><mi>o</mi><mi>n</mi></mrow><msqrt><mrow><mi>s</mi><mi>a</mi><mi>m</mi><mi>p</mi><mi>l</mi><mi>e</mi><mo> </mo><mi>s</mi><mi>i</mi><mi>z</mi><mi>e</mi></mrow></msqrt></mfrac></mrow><mo>)</mo></mrow></mrow></math>",⠅⠀⠨⠅⠀⠊⠝⠧⠝⠕⠍⠊⠇⠀⠐⠣⠠⠔⠀⠐⠳⠭⠀⠐⠣⠠⠍⠑⠁⠝⠀⠐⠣⠍⠊⠁⠝⠀⠙⠊⠊⠁⠗⠙⠊⠙⠀⠙⠑⠧⠊⠁⠊⠕⠝⠊⠝⠐⠣⠩⠠⠍⠊⠝⠏⠇⠊⠇⠊⠀⠠⠊⠝⠏⠇⠊⠝⠊⠓⠊⠛⠐⠜⠾⠰⠄,25018,237,0.3
46,ueb.brls,271,⠰⠰⠷⠠⠏⠐⠣⠠⠠⠁⠁⠝⠙⠃⠐⠜⠨⠌⠠⠏⠐⠣⠠⠃⠐⠜⠾,<math><mfrac><mrow><mi>P</mi><mtext>(</mtext><mi>A</mi><mtext>AND</mtext><mi>B</mi><mtext>)</mtext></mrow><mrow><mi>P</mi><mtext>(</mtext><mi>B</mi><mtext>)</mtext></mrow></mfrac></math>,⠰⠷⠠⠏⠐⠣⠠⠏⠐⠣⠠⠜⠁⠝⠙⠠⠃⠐⠜⠨⠌⠠⠏⠐⠣⠠⠃⠐⠜⠾,24821,90,0.3
47,ueb.brls,1453,⠐⠤⠼⠛⠐⠖⠇⠕⠛⠢⠼⠉⠐⠣⠼⠙⠐⠤⠭⠐⠜⠀⠐⠶⠀⠐⠤⠼⠋,<math><mrow><mo>−</mo><mn>7</mn><mo>+</mo><msub><mi>log</mi><mn>3</mn></msub><mrow><mo>(</mo><mrow><mn>4</mn><mo>−</mo><mi>x</mi></mrow><mo>)</mo></mrow><mo>=</mo><mn>−6</mn></mrow></math>,⠐⠤⠼⠛⠐⠖⠰⠇⠕⠛⠢⠼⠉⠐⠣⠼⠙⠐⠤⠭⠐⠜⠀⠐⠶⠀⠐⠤⠼⠋,24834,87,0.3
48,ueb.brls,1153,⠰⠭⠀⠐⠶⠀⠐⠤⠼⠃⠦,<math><mrow><mi>x</mi><mo>=</mo><mo>−</mo><mn>2</mn><mtext>?</mtext></mrow></math>,⠰⠭⠀⠐⠶⠀⠐⠤⠼⠃⠦,24777,30,0.3
49,ueb.brls,1195,⠰⠰⠠⠨⠎⠨⠢⠣⠊⠐⠲⠚⠜⠷⠐⠣⠠⠕⠐⠤⠠⠑⠐⠜⠔⠼⠃⠨⠌⠠⠑⠾,"<math><mrow><munder><mo>∑</mo><mrow><mi>i</mi><mo>⋅</mo><mi>j</mi></mrow></munder><mfrac><msup><mrow><mo stretchy=""false"">(</mo><mi>O</mi><mo>−</mo><mi>E</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mi>E</mi></mfrac></mrow></math>",⠠⠨⠎⠢⠊⠐⠲⠣⠊⠐⠲⠗⠨⠌⠰⠷⠐⠣⠠⠕⠐⠤⠠⠑⠐⠜⠔⠼⠃⠨⠌⠠⠑⠾,24848,103,0.3
50,ueb.brls,1092,⠼⠙,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>4</mn></math>",⠼⠙,24762,7,0.3
51,ueb.brls,1563,⠽⠰⠢⠼⠁⠦,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>y</mi><mn>1</mn></msub><mtext>?</mtext></math>",⠽⠨⠆⠼⠁⠦,24780,18,0.3
52,ueb.brls,975,⠰⠗⠀⠈⠣⠀⠐⠤⠼⠚⠲⠛,<math><mrow><mi>r</mi><mo>&lt;</mo><mo>-</mo><mn>0.7</mn></mrow></math>,⠗⠀⠈⠣⠀⠐⠤⠼⠚⠲⠛,24772,30,0.3
53,ueb.brls,1517,⠼⠃⠀⠐⠶⠀⠰⠷⠼⠋⠨⠌⠭⠔⠼⠃⠐⠤⠼⠉⠭⠐⠖⠼⠉⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mn>6</mn><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>3</mn><mi>x</mi><mo>+</mo><mn>3</mn></mrow></mfrac></mstyle></math>",⠼⠃⠀⠐⠶⠀⠰⠰⠷⠼⠋⠨⠌⠭⠔⠼⠃⠐⠤⠼⠉⠭⠐⠤⠼⠉⠭⠐⠖⠼⠉⠾⠰⠄,24845,99,0.3
54,ueb.brls,59,⠠⠁⠰⠢⠼⠚,<math><msub><mi>A</mi><mn>0</mn></msub></math>,⠠⠈⠌⠢⠼⠚,24759,19,0.3
55,ueb.brls,1348,⠼⠙⠂,"<math><mrow><mn>4</mn><mtext>,</mtext></mrow></math>",⠼⠙⠂,24760,10,0.3
56,ueb.brls,1030,⠼⠁⠋⠲⠑,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>16.5</mn></math>",⠼⠁⠋⠲⠑,24764,15,0.3
57,ueb.brls,367,⠰⠠⠑,<math><mi>E</mi></math>,⠰⠠⠑,24747,10,0.3
58,ueb.brls,1230,⠼⠁⠋⠊⠰⠁⠔⠼⠙⠰⠃⠔⠼⠁⠋,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mn>169</mn><msup><mi>a</mi><mn>4</mn></msup><msup><mi>b</mi><mrow data-mjx-texclass=""ORD""><mn>16</mn></mrow></msup></mstyle></math>",⠼⠁⠋⠊⠁⠰⠁⠔⠼⠙⠃⠰⠃⠔⠼⠁⠙,24826,48,0.3
59,ueb.brls,2049,⠰⠰⠵⠢⠷⠨⠁⠨⠌⠼⠃⠾⠀⠐⠶⠀⠼⠁⠲⠋⠙,<math><mrow><msub><mi>z</mi><mfrac><mi>α</mi><mn>2</mn></mfrac></msub><mo>=</mo><mn>1.64</mn></mrow></math>,⠵⠰⠢⠷⠨⠁⠨⠌⠼⠃⠾⠀⠐⠶⠀⠼⠁⠲⠙⠙⠰⠄,24791,61,0.3
60,ueb.brls,156,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠰⠷⠼⠁⠨⠌⠨⠎⠩⠼⠃⠨⠏⠬⠾⠑⠔⠷⠣⠐⠤⠐⠣⠭⠐⠤⠨⠍⠐⠜⠜⠔⠼⠃⠨⠌⠣⠼⠃⠨⠎⠜⠔⠼⠃⠾,<math><mrow><mi>f</mi><mtext>(</mtext><mi>x</mi><mtext>)</mtext><mo>=</mo><mfrac><mn>1</mn><mrow><mi>σ</mi><msqrt><mn>2</mn><mi>π</mi></msqrt></mrow></mfrac><msup><mi>e</mi><mfrac><msup><mrow><mo>−</mo><mo>(</mo><mi>x</mi><mo>−</mo><mi>μ</mi><mo>)</mo></mrow><mn>2</mn></msup><msup><mrow><mn>2</mn><mi>σ</mi></mrow><mn>2</mn></msup></mfrac></msup></mrow></math>,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠷⠼⠁⠨⠌⠨⠎⠩⠔⠼⠃⠨⠏⠾⠰⠑⠔⠣⠐⠤⠐⠣⠭⠐⠤⠍⠐⠜⠔⠼⠃⠨⠌⠼⠃⠨⠎⠔⠼⠃⠜⠬,24917,152,0.3
61,ueb.brls,210,⠼⠑⠚,<math><mn>50</mn></math>,⠼⠑⠚,24748,10,0.3
62,ueb.brls,1711,⠼⠁⠓⠌⠁⠊,<math><mfrac><mn>18</mn><mn>19</mn></mfrac></math>,⠼⠁⠓⠌⠁⠊,24760,17,0.3
63,ueb.brls,29,⠼⠉⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>32</mn></math>",⠼⠉⠃,24762,10,0.3
64,ueb.brls,1870,⠰⠭⠲,<math><mrow><mi>x</mi><mo>.</mo></mrow></math>,⠰⠭⠲,24757,10,0.3
